"model_name","parent_class_id","parent_id","parent_name","collection_id","collection_name","category_id","category_name","category_rank","child_id","child_name","property_id","property_name","band_id","timeslice_name","sample_name","_date","period_id","value","unit_id","unit_name","interval_id","phase_id","phase_name","period_value"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","73","322_5","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","73","322_5","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","36.99616168402","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","73","322_5","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","43.8950070582143","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","73","322_5","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","38.2933510184744","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","73","322_5","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","26.11043256214","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","73","322_5","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","-10.37261608188","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","73","322_5","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","55","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","73","322_5","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","9.24","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.45440868193","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","24.45716876305","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","24.45716876305","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.37317312","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","24.83034188305","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","44.0909229629167","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","39.7167555017802","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","18.0476385181","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","-6.40953024494","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","55","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","71","NG/CT","4","74","322_6","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","5.61","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","63.952","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","513.2660520451","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","513.2660520451","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","16.2053793","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","529.4714313451","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","7.38505565083333","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","46.0880865101464","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","2947.42530849688","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","2434.15925645178","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","400","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","72","Nuclear","5","75","121_1","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","67.2","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","136.9536102","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","20","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","76","101_1","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","3.36","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","136.9536102","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","20","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","77","101_2","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","3.36","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","136.9536102","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","20","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","78","102_1","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","3.36","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","136.9536102","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","20","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","79","102_2","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","3.36","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","136.9536102","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","20","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","80","201_1","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","3.36","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","136.9536102","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","20","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","81","201_2","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","3.36","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","136.9536102","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","20","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","82","202_1","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","1.84","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","83","202_2","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","83","202_2","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","83","202_2","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","73","Oil/CT","6","83","202_2","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
